k,hits,precision,recall,fmeasure
1,1.0,1.0,0.03571428571428571,0.0689655172413793
2,1.0,0.5,0.03571428571428571,0.06666666666666667
3,1.0,0.3333333333333333,0.03571428571428571,0.06451612903225806
4,2.0,0.5,0.07142857142857142,0.125
5,2.0,0.4,0.07142857142857142,0.12121212121212122
6,2.0,0.3333333333333333,0.07142857142857142,0.11764705882352941
7,3.0,0.42857142857142855,0.10714285714285714,0.17142857142857143
8,4.0,0.5,0.14285714285714285,0.22222222222222224
9,4.0,0.4444444444444444,0.14285714285714285,0.21621621621621623
10,4.0,0.4,0.14285714285714285,0.21052631578947364
11,4.0,0.36363636363636365,0.14285714285714285,0.2051282051282051
12,4.0,0.3333333333333333,0.14285714285714285,0.2
13,4.0,0.3076923076923077,0.14285714285714285,0.1951219512195122
14,4.0,0.2857142857142857,0.14285714285714285,0.19047619047619047
15,4.0,0.26666666666666666,0.14285714285714285,0.18604651162790697
16,4.0,0.25,0.14285714285714285,0.18181818181818182
17,4.0,0.23529411764705882,0.14285714285714285,0.17777777777777778
18,4.0,0.2222222222222222,0.14285714285714285,0.17391304347826086
19,4.0,0.21052631578947367,0.14285714285714285,0.1702127659574468
20,4.0,0.2,0.14285714285714285,0.16666666666666666
