k,hits,precision,recall,fmeasure
1,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0
4,1.0,0.25,0.01694915254237288,0.031746031746031744
5,1.0,0.2,0.01694915254237288,0.03125
6,1.0,0.16666666666666666,0.01694915254237288,0.030769230769230767
7,1.0,0.14285714285714285,0.01694915254237288,0.030303030303030297
8,1.0,0.125,0.01694915254237288,0.029850746268656716
9,1.0,0.1111111111111111,0.01694915254237288,0.02941176470588235
10,1.0,0.1,0.01694915254237288,0.028985507246376815
11,1.0,0.09090909090909091,0.01694915254237288,0.028571428571428574
12,1.0,0.08333333333333333,0.01694915254237288,0.028169014084507043
13,1.0,0.07692307692307693,0.01694915254237288,0.027777777777777776
14,1.0,0.07142857142857142,0.01694915254237288,0.0273972602739726
15,1.0,0.06666666666666667,0.01694915254237288,0.02702702702702703
16,1.0,0.0625,0.01694915254237288,0.02666666666666667
17,1.0,0.058823529411764705,0.01694915254237288,0.02631578947368421
18,1.0,0.05555555555555555,0.01694915254237288,0.025974025974025976
19,1.0,0.05263157894736842,0.01694915254237288,0.02564102564102564
20,1.0,0.05,0.01694915254237288,0.025316455696202535
