k,#hits,precision,recall,fmeasure,hit
1,1.0,1.0,0.07692307692307693,0.14285714285714288,1
2,2.0,1.0,0.15384615384615385,0.2666666666666667,1
3,3.0,1.0,0.23076923076923078,0.375,1
4,4.0,1.0,0.3076923076923077,0.47058823529411764,1
5,5.0,1.0,0.38461538461538464,0.5555555555555556,1
6,6.0,1.0,0.46153846153846156,0.631578947368421,1
7,6.0,0.8571428571428571,0.46153846153846156,0.6,0
8,6.0,0.75,0.46153846153846156,0.5714285714285714,0
9,6.0,0.6666666666666666,0.46153846153846156,0.5454545454545455,0
10,7.0,0.7,0.5384615384615384,0.608695652173913,1
11,7.0,0.6363636363636364,0.5384615384615384,0.5833333333333334,0
12,7.0,0.5833333333333334,0.5384615384615384,0.5599999999999999,0
13,7.0,0.5384615384615384,0.5384615384615384,0.5384615384615384,0
14,7.0,0.5,0.5384615384615384,0.5185185185185186,0
15,7.0,0.4666666666666667,0.5384615384615384,0.5,0
16,7.0,0.4375,0.5384615384615384,0.4827586206896552,0
17,7.0,0.4117647058823529,0.5384615384615384,0.4666666666666667,0
18,7.0,0.3888888888888889,0.5384615384615384,0.45161290322580644,0
19,7.0,0.3684210526315789,0.5384615384615384,0.4375,0
20,7.0,0.35,0.5384615384615384,0.4242424242424242,0
