k,hits,precision,recall,fmeasure
1,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0
3,1.0,0.3333333333333333,0.01694915254237288,0.03225806451612903
4,1.0,0.25,0.01694915254237288,0.031746031746031744
5,1.0,0.2,0.01694915254237288,0.03125
6,1.0,0.16666666666666666,0.01694915254237288,0.030769230769230767
7,2.0,0.2857142857142857,0.03389830508474576,0.060606060606060594
8,3.0,0.375,0.05084745762711865,0.08955223880597016
9,3.0,0.3333333333333333,0.05084745762711865,0.08823529411764705
10,3.0,0.3,0.05084745762711865,0.08695652173913043
11,4.0,0.36363636363636365,0.06779661016949153,0.1142857142857143
12,5.0,0.4166666666666667,0.0847457627118644,0.1408450704225352
13,5.0,0.38461538461538464,0.0847457627118644,0.1388888888888889
14,6.0,0.42857142857142855,0.1016949152542373,0.16438356164383564
15,6.0,0.4,0.1016949152542373,0.16216216216216214
16,6.0,0.375,0.1016949152542373,0.16
17,6.0,0.35294117647058826,0.1016949152542373,0.15789473684210525
18,6.0,0.3333333333333333,0.1016949152542373,0.15584415584415584
19,6.0,0.3157894736842105,0.1016949152542373,0.15384615384615385
20,6.0,0.3,0.1016949152542373,0.1518987341772152
