k,hits,precision,recall,fmeasure
1,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0
5,1.0,0.2,0.07142857142857142,0.10526315789473682
6,1.0,0.16666666666666666,0.07142857142857142,0.1
7,2.0,0.2857142857142857,0.14285714285714285,0.19047619047619047
8,2.0,0.25,0.14285714285714285,0.18181818181818182
9,2.0,0.2222222222222222,0.14285714285714285,0.17391304347826086
10,2.0,0.2,0.14285714285714285,0.16666666666666666
11,2.0,0.18181818181818182,0.14285714285714285,0.16
12,3.0,0.25,0.21428571428571427,0.23076923076923075
13,3.0,0.23076923076923078,0.21428571428571427,0.22222222222222224
14,3.0,0.21428571428571427,0.21428571428571427,0.21428571428571427
15,3.0,0.2,0.21428571428571427,0.20689655172413796
16,3.0,0.1875,0.21428571428571427,0.19999999999999998
17,3.0,0.17647058823529413,0.21428571428571427,0.1935483870967742
18,3.0,0.16666666666666666,0.21428571428571427,0.1875
19,3.0,0.15789473684210525,0.21428571428571427,0.18181818181818182
20,3.0,0.15,0.21428571428571427,0.1764705882352941
