k,#hits,precision,recall,fmeasure,hit
1,1.0,1.0,0.05,0.09523809523809523,1
2,1.0,0.5,0.05,0.09090909090909091,0
3,2.0,0.6666666666666666,0.1,0.1739130434782609,1
4,2.0,0.5,0.1,0.16666666666666669,0
5,2.0,0.4,0.1,0.16000000000000003,0
6,2.0,0.3333333333333333,0.1,0.15384615384615383,0
7,2.0,0.2857142857142857,0.1,0.14814814814814817,0
8,2.0,0.25,0.1,0.14285714285714288,0
9,2.0,0.2222222222222222,0.1,0.13793103448275865,0
10,2.0,0.2,0.1,0.13333333333333333,0
11,2.0,0.18181818181818182,0.1,0.12903225806451613,0
12,3.0,0.25,0.15,0.18749999999999997,1
13,4.0,0.3076923076923077,0.2,0.24242424242424246,1
14,5.0,0.35714285714285715,0.25,0.2941176470588235,1
15,6.0,0.4,0.3,0.34285714285714286,1
16,7.0,0.4375,0.35,0.38888888888888884,1
17,7.0,0.4117647058823529,0.35,0.37837837837837834,0
18,8.0,0.4444444444444444,0.4,0.4210526315789474,1
19,8.0,0.42105263157894735,0.4,0.41025641025641024,0
20,8.0,0.4,0.4,0.4000000000000001,0
