k,hits,precision,recall,fmeasure
1,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0
3,1.0,0.3333333333333333,0.030303030303030304,0.05555555555555555
4,1.0,0.25,0.030303030303030304,0.054054054054054064
5,1.0,0.2,0.030303030303030304,0.052631578947368425
6,1.0,0.16666666666666666,0.030303030303030304,0.05128205128205128
7,1.0,0.14285714285714285,0.030303030303030304,0.05
8,1.0,0.125,0.030303030303030304,0.04878048780487805
9,1.0,0.1111111111111111,0.030303030303030304,0.047619047619047616
10,1.0,0.1,0.030303030303030304,0.04651162790697675
11,1.0,0.09090909090909091,0.030303030303030304,0.045454545454545456
12,1.0,0.08333333333333333,0.030303030303030304,0.04444444444444444
13,1.0,0.07692307692307693,0.030303030303030304,0.043478260869565216
14,1.0,0.07142857142857142,0.030303030303030304,0.0425531914893617
15,1.0,0.06666666666666667,0.030303030303030304,0.041666666666666664
16,1.0,0.0625,0.030303030303030304,0.04081632653061225
17,1.0,0.058823529411764705,0.030303030303030304,0.04
18,2.0,0.1111111111111111,0.06060606060606061,0.0784313725490196
19,2.0,0.10526315789473684,0.06060606060606061,0.07692307692307693
20,2.0,0.1,0.06060606060606061,0.07547169811320756
